spreadsheet_id,spreadsheet_title,worksheet_title,Our_section,Section,Subsection,JAMA_SAP_#,Description,Notes_on_scoring,Notes,openAI_gpt5_full,gemini_pro,claude_sonnet,Comment,openAI_full
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,randomisation,Section 3: Study Methods,Randomisation,10,"Randomization details, eg, whether any minimization or stratification occurred (including stratifying factors used or the location of that information if it is not held within the SAP)",,,3,2,3,"Open AI said: In the private stratum (four universities), a single permuted block of size 4 will assign exactly one university to each arm. In the public stratum (16 universities), four permuted blocks of size 4 will be used to allocate four universities to each arm. There is no such a thing in the protocol",
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,sample_size,Section 3: Study Methods,Sample size,11,Full sample size calculation or reference to sample size calculation in protocol (instead of replication in SAP),,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13a,"
Information on interim analyses specifying what interim analyses will be carried out and listing of time points",,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13b,Any planned adjustment of the significance level due to interim analysis,"If no interim analysis score 3 if this item is ommited. If there is a formal interim analysis and adjustment of the significance level, score item as 1 if it says an alpha of 0.05 will be used with 95% confidence intervals, even if it goes on to give the correct significance levels.",,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13c,Details of guidelines for stopping the trial early,,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,timing,Section 3: Study Methods,Timing of final analysis,14,"Timing of final analysis, eg, all outcomes analyzed collectively or timing stratified by planned length of follow-up",,,1,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,timing,Section 3: Study Methods,Timing of outcome assessments,15,Time points at which the outcomes are measured including visit “windows”,"Score 2 if missing visit windows, that are mentioned in the protocol",,1,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,16,Level of statistical significance,,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,17,"Description and rationale for any adjustment for multiplicity and, if so, detailing how the type 1 error is to be controlled",,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,18,Confidence intervals to be reported,,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19a,Definition of adherence to the intervention and how this is assessed including extent of exposure,,,1,1,1,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19b,"
Description of how adherence to the intervention will be presented",,,1,1,1,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19c,Definition of protocol deviations for the trial,"If protocol deviations are not given in the protocol, the ideal response would be “No protocol deviations are defined in the protocol” or similar. If a sensible answer is given with details that are not given in the protocol, score 2.   If specific protocol deviations are mentioned in the protocol, and not covered by the AI in the SAP score  1.",,2,2,2,"definition of the protocol deviation is not in the protocol, but all models proposed a difinition which is not wrong generally. ",
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19d,Description of which protocol deviations will be summarized,Score 3 if it says it will describe the protocol deviations it has defined descriptively by arm even if the answer to 19c is not perfect.,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 4: Statistical Principles,Analysis populations,20,"Definition of analysis populations, eg, intention to treat, per protocol, complete case, safety","If the analysis populations are defined that are not the protocol, then score as a 2. E.g., if a per-protocol population or a safety population is defined that is not in the protocol, then score a 2.",,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 5: Trial Population,Screening data,21,Reporting of screening data (if collected) to describe representativeness of trial sample,,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 5: Trial Population,,22,Summary of eligibility criteria,score 2 if missing inclusion/exclusion criteria,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 5: Trial Population,Recruitment,23,Information to be included in the CONSORT flow diagram,,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24a,"Level of withdrawal, eg, from intervention and/or from follow-up",,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24b,Timing of withdrawal/lost to follow-up data,,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24c,Reasons and details of how withdrawal/lost to follow-up data will be presented,,,3,2,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25a,List of baseline characteristics to be summarized,"Score as 3 if a reasonable list is given, there is no need to exhaustively check that the variable matches the protocol.",,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25b,Details of how baseline characteristics will be descriptively summarized,score 1 if it says test for baseline,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,NA,Section 6: Analysis,Outcome definitions,,List and describe each primary and secondary outcome including details of:,,,,,,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26a,"specification of outcomes and timings. If applicable include the order of importance of primary or key secondary end points (eg, order in which they will be tested)",Errors in outcome definitions should be scored 1.,,1,3,2,"OpenAI: Scores will be calculated as the mean of non-missing items when at least 50% of items are present; otherwise, the scale score will be set to missing. No further transformation is planned. I don't think this is correct. claude_sonnet disrupted",
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26b,"specific measurement and units (eg, glucose control, hbA1c [mmol/mol or %])",,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26c,"any calculation or transformation used to derive the outcome (eg, change from baseline, QoL score, time to event, logarithm, etc)",,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_methods,Section 6: Analysis,Analysis methods,27*,"Primary analysis: Clear which analysis method applies to primary outcome, and which analysis population will be used",,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_methods,,,27*,Primary analysis: Correct model,Score 3 for correct model,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_methods,,,27*,Primary analysis: Correct model specification,"Score 3 for correct specification eg. correct random effects. If simple model used eg, logistic regresison score 3 if above is 3",,3,1,3,Gemini: It omits mention of the public/private fixed effect and the university random intercept,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_methods,Section 6: Analysis,Analysis methods,27*,Primary analysis: Correct covariates,"If given in protocol must match, must include stratification factors. If not given, score 3 for a reasnable attempt.",,3,0,3,Gemini: only mentioned treatment as and IV,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_methods,,,27*,"Secondary analysis: Clear which analysis method applies to each secondary outcome, and which analysis population","Must say which outcomes are of each type. eg. score 2 for ""All continuous outcomes will be analysed..."" unless explicit about which outcomes are continuous.",,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_methods,,,27*,Secondary analysis: Correct model,,,3,1,2,Gemini: Explicitly includes: Baseline score for continuous outcomes. Omits explicit mention of the public/private fixed effect.,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_methods,,,27*,Secondary analysis: Correct model specification,,,2,1,2,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,analysis_methods,,,27*,Secondary analysis: Correct covariates,,,3,1,2,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27c,methods used for assumptions to be checked for statistical methods,,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27d,"details of alternative methods to be used if distributional assumptions do not hold, eg, normality, proportional hazards, etc",,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27e,any planned sensitivity analyses for each outcome where applicable,,,2,2,2,OpenAI: every detailed. Claude for missing data sesitivity: Weaker. Only plans for a Complete Case Analysis (a non-robust method) as the primary check.,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,subgroup_analysis,Section 6: Analysis,Analysis methods,27f,any planned subgroup analyses for each outcome including how subgroups are defined,,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,missing_data,Section 6: Analysis,Missing data,28,"Reporting and assumptions/statistical methods to handle missing data (eg, multiple imputation)",,,3,3,3,,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,additional_analysis,Section 6: Analysis,Additional analyses,29,"Details of any additional statistical analyses required, eg, complier-average causal effect analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,2,3,3,OpenAI: too much,
16KWd7lGu-ZiMhgjxz8pavDLYL27IcdnJkspG-JMNJDw,scoring validation_diz_ai,second score,harms,Section 6: Analysis,Harms,30,"Sufficient detail on summarizing safety data, eg, information on severity, expectedness, and causality; details of how adverse events are coded or categorized; how adverse event data will be analyzed,
ie, grade 3/4 only, incidence case analysis, intervention emergent analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,2,3,3,OPENAI: too much,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,admin_info,Section 1: Administrative Information,Title and trial registration,1a,"Descriptive title that matches the protocol, with SAP either as a forerunner or subtitle, and trial acronym (if applicable)",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,admin_info,Section 1: Administrative Information,Title and trial registration,1b,Trial registration number,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,NA,Section 1: Administrative Information,SAP version,2,SAP version number with dates,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,admin_info,Section 1: Administrative Information,Protocol Version,3,Reference to version of protocol being used,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,NA,Section 1: Administrative Information,SAP revisions,4a,SAP revision history,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,NA,Section 1: Administrative Information,SAP revisions,4b,Justification for each SAP revision,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,NA,Section 1: Administrative Information,SAP revisions,4c,"Timing of SAP revisions in relation to interim analyses, etc",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,admin_info,Section 1: Administrative Information,Roles and responsibility,5,"Names, affiliations, and roles of SAP contributors",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,NA,Section 1: Administrative Information,Signatures of:,6a,Person writing the SAP,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,NA,Section 1: Administrative Information,Signatures of:,6b,Senior statistician responsible,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,NA,Section 1: Administrative Information,Signatures of:,6c,Chief investigator/clinical lead,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,introduction,Section 2: Introduction,Background and rationale,7,Synopsis of trial background and rationale including a brief description of research question and brief justification for undertaking the trial,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,introduction,Section 2: Introduction,Objectives,8,Description of specific objectives or hypotheses,Accept a vague description as outcomes defined later,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,study_design,Section 3: Study Methods,Trial design,9,"Brief description of trial design including type of trial (eg, parallel group, multiarm, crossover, factorial) and allocation ratio and may include brief description of interventions",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,study_design,Section 3: Study Methods,Framework,12,"Superiority, equivalence, or noninferiority hypothesis testing framework, including which comparisons will be presented on this basis",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,randomisation,Section 3: Study Methods,Randomisation,10,"Randomization details, eg, whether any minimization or stratification occurred (including stratifying factors used or the location of that information if it is not held within the SAP)",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,sample_size,Section 3: Study Methods,Sample size,11,Full sample size calculation or reference to sample size calculation in protocol (instead of replication in SAP),,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13a,"
Information on interim analyses specifying what interim analyses will be carried out and listing of time points",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13b,Any planned adjustment of the significance level due to interim analysis,"If no interim analysis score 3 if this item is ommited. If there is a formal interim analysis and adjustment of the significance level, score item as 1 if it says an alpha of 0.05 will be used with 95% confidence intervals, even if it goes on to give the correct significance levels.",,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,interim_analysis,Section 3: Study Methods,Statistical interim analyses and stopping guidance,13c,Details of guidelines for stopping the trial early,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,timing,Section 3: Study Methods,Timing of final analysis,14,"Timing of final analysis, eg, all outcomes analyzed collectively or timing stratified by planned length of follow-up",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,timing,Section 3: Study Methods,Timing of outcome assessments,15,Time points at which the outcomes are measured including visit “windows”,"Score 2 if missing visit windows, that are mentioned in the protocol",,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,16,Level of statistical significance,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,17,"Description and rationale for any adjustment for multiplicity and, if so, detailing how the type 1 error is to be controlled",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_considerations,Section 4: Statistical Principles,Confidence intervals and P values,18,Confidence intervals to be reported,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19a,Definition of adherence to the intervention and how this is assessed including extent of exposure,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19b,"
Description of how adherence to the intervention will be presented",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19c,Definition of protocol deviations for the trial,"If protocol deviations are not given in the protocol, the ideal response would be “No protocol deviations are defined in the protocol” or similar. If a sensible answer is given with details that are not given in the protocol, score 2.   If specific protocol deviations are mentioned in the protocol, and not covered by the AI in the SAP score  1.",,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_considerations,Section 4: Statistical Principles,Adherence and protocol deviations,19d,Description of which protocol deviations will be summarized,Score 3 if it says it will describe the protocol deviations it has defined descriptively by arm even if the answer to 19c is not perfect.,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 4: Statistical Principles,Analysis populations,20,"Definition of analysis populations, eg, intention to treat, per protocol, complete case, safety","If the analysis populations are defined that are not the protocol, then score as a 2. E.g., if a per-protocol population or a safety population is defined that is not in the protocol, then score a 2.",,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 5: Trial Population,Screening data,21,Reporting of screening data (if collected) to describe representativeness of trial sample,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 5: Trial Population,,22,Summary of eligibility criteria,score 2 if missing inclusion/exclusion criteria,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 5: Trial Population,Recruitment,23,Information to be included in the CONSORT flow diagram,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24a,"Level of withdrawal, eg, from intervention and/or from follow-up",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24b,Timing of withdrawal/lost to follow-up data,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 5: Trial Population,Withdrawal/follow-up,24c,Reasons and details of how withdrawal/lost to follow-up data will be presented,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25a,List of baseline characteristics to be summarized,"Score as 3 if a reasonable list is given, there is no need to exhaustively check that the variable matches the protocol.",,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,trial_population,Section 5: Trial Population,Baseline patient characteristics,25b,Details of how baseline characteristics will be descriptively summarized,score 1 if it says test for baseline,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,NA,Section 6: Analysis,Outcome definitions,,List and describe each primary and secondary outcome including details of:,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26a,"specification of outcomes and timings. If applicable include the order of importance of primary or key secondary end points (eg, order in which they will be tested)",Errors in outcome definitions should be scored 1.,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26b,"specific measurement and units (eg, glucose control, hbA1c [mmol/mol or %])",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,outcome_definitions,Section 6: Analysis,Outcome definitions,26c,"any calculation or transformation used to derive the outcome (eg, change from baseline, QoL score, time to event, logarithm, etc)",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_methods,Section 6: Analysis,Analysis methods,27*,"Primary analysis: Clear which analysis method applies to primary outcome, and which analysis population will be used",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_methods,,,27*,Primary analysis: Correct model,Score 3 for correct model,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_methods,,,27*,Primary analysis: Correct model specification,"Score 3 for correct specification eg. correct random effects. If simple model used eg, logistic regresison score 3 if above is 3",,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_methods,Section 6: Analysis,Analysis methods,27*,Primary analysis: Correct covariates,"If given in protocol must match, must include stratification factors. If not given, score 3 for a reasnable attempt.",,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_methods,,,27*,"Secondary analysis: Clear which analysis method applies to each secondary outcome, and which analysis population","Must say which outcomes are of each type. eg. score 2 for ""All continuous outcomes will be analysed..."" unless explicit about which outcomes are continuous.",,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_methods,,,27*,Secondary analysis: Correct model,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_methods,,,27*,Secondary analysis: Correct model specification,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,analysis_methods,,,27*,Secondary analysis: Correct covariates,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27c,methods used for assumptions to be checked for statistical methods,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27d,"details of alternative methods to be used if distributional assumptions do not hold, eg, normality, proportional hazards, etc",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,assumptions_and_sensitivity_analysis,Section 6: Analysis,Analysis methods,27e,any planned sensitivity analyses for each outcome where applicable,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,subgroup_analysis,Section 6: Analysis,Analysis methods,27f,any planned subgroup analyses for each outcome including how subgroups are defined,,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,missing_data,Section 6: Analysis,Missing data,28,"Reporting and assumptions/statistical methods to handle missing data (eg, multiple imputation)",,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,additional_analysis,Section 6: Analysis,Additional analyses,29,"Details of any additional statistical analyses required, eg, complier-average causal effect analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,,,,,
1NqzXCwbDUfGD0GDFAYzsmGWXC39qsu-JvhIpjRdBMlw,scoring validation_attens,second score,harms,Section 6: Analysis,Harms,30,"Sufficient detail on summarizing safety data, eg, information on severity, expectedness, and causality; details of how adverse events are coded or categorized; how adverse event data will be analyzed,
ie, grade 3/4 only, incidence case analysis, intervention emergent analysis",Speicifcaiton of additional statistical analysis that would not be done should be scored 1,,,,,,
1FCK9yuVjWllCtzyvLMp9mhb8k54EfVAGUd2YT8Wu3io,scoring validation_attend,second score,admin_info,Section 1: Administrative Information,Title and trial registration,1a,"Descriptive title that matches the protocol, with SAP either as a forerunner or subtitle, and trial acronym (if applicable)",,,3,3,3,,
1FCK9yuVjWllCtzyvLMp9mhb8k54EfVAGUd2YT8Wu3io,scoring validation_attend,second score,admin_info,Section 1: Administrative Information,Title and trial registration,1b,Trial registration number,,,3,3,3,,
1FCK9yuVjWllCtzyvLMp9mhb8k54EfVAGUd2YT8Wu3io,scoring validation_attend,second score,NA,Section 1: Administrative Information,SAP version,2,SAP version number with dates,,,,,,,
1FCK9yuVjWllCtzyvLMp9mhb8k54EfVAGUd2YT8Wu3io,scoring validation_attend,second score,admin_info,Section 1: Administrative Information,Protocol Version,3,Reference to version of protocol being used,,,3,3,3,,
1FCK9yuVjWllCtzyvLMp9mhb8k54EfVAGUd2YT8Wu3io,scoring validation_attend,second score,NA,Section 1: Administrative Information,SAP revisions,4a,SAP revision history,,,,,,,
1FCK9yuVjWllCtzyvLMp9mhb8k54EfVAGUd2YT8Wu3io,scoring validation_attend,second score,NA,Section 1: Administrative Information,SAP revisions,4b,Justification for each SAP revision,,,,,,,
